Date;Time;ÄR;BÖR;STYR;
2024-05-13;09:27:34.2;33.82604;35;16.53467
2024-05-13;09:27:35.2;33.8377;35;16.37042
2024-05-13;09:27:36.1;33.85006;35;16.19629
2024-05-13;09:27:37.2;33.85936;35;16.06536
2024-05-13;09:27:38.2;33.86465;35;15.99078
2024-05-13;09:27:39.1;33.85647;35;16.10608
2024-05-13;09:27:40.2;33.84148;35;16.31718
2024-05-13;09:27:41.2;33.80382;35;16.84758
2024-05-13;09:27:42.1;33.7922;35;17.01124
2024-05-13;09:27:43.2;33.82979;35;16.48186
2024-05-13;09:27:44.2;33.89444;35;15.57127
2024-05-13;09:27:45.1;33.92569;35;15.13113
